full_text,label
@Heraloebss @prabowo @Gerindra Pilu bangsa ku Prihal Rp 180 rb sampai ke Presiden untuk menyelesaikannya! Tetangga ketua RT/RW Lurah camat kepala dinas walikota DPR DPD DPRD tingkat 1 &amp; 2 Gubernur menteri dll?,negative
Presiden @prabowo merespons kejadian memilukan yang dialami siswa SD berinisial MI di Yayasan Abdi Sukma Medan. MI dihukum duduk di lantai karena orangtuanya tak mampu melunasi SPP dengan total Rp 180rb Prabowo menginstruksikan Anggota DPRD @Gerindra Sumut Ihwan Ritonga untuk https://t.co/7mU4K6voSc,neutral
Presiden Prabowo Harus Segera Mencopot Kapolri Listyo Sigit agar Korupsi dan Kolusi PSN PIK 2 Milik Aguan serta Anthony Salim Terbongkar https://t.co/oHNNS1W0MC,neutral
Bukan mengharukan tapi MENGHERANKAN Pencabutan TAP MPRS Nomor XXXIII/MPRS/1967 dilakukan pd 23 Agustus 2024 (ketika presidennya masih Jokowi) Prabowo baru dilantik sbg presiden pd 20 Oktober 2024 #JasMerah,neutral
MENOLAK LUPA MENERIMA PENUH KE-ONENG-AN TAP MPRS Nonor 33 Tahun 1967 Yang Dicabut Pada Bulan September Tahun 2024 Sedangkan Pak Prabowo Dilantik Menjadi Presiden Pada 20 Oktober 2024 Seharusnya Ibu Mengucapkan Terimakasih Ke HASTO KRISTIYANTO Juga Yang Saat Itu Masih https://t.co/1gmrwE1BCz,neutral
 Nama Bung Karno Pulih Ketum PDI-P Ibu Megawati Ucapkan Terimakasih Ke Presiden @prabowo TAP MPRS Nonor 33 Tahun 1967 Yang Dicabut Pada Bulan September Tahun 2024 Sedangkan Pak Prabowo Dilantik Menjadi Presiden Pada 20 Oktober 2024 Mungkin Seharusnya https://t.co/dH0FINdGbh,neutral
Sangat Mengharukan‼️Ketua Umum PDI Perjuangan Ibu Megawati Soekarnoputri mengucapkan terima kasih kepada Rakyat Indonesia MPR RI &amp; Presiden Prabowo Subianto terkait Pelurusan Sejarah Bung Karno &amp; pencabutan Tap MPRS No XXXIII/1967 tentang tuduhan terhadap Bung Karno https://t.co/GjgsfccDiP,neutral
Perdana Menteri Jepang 🇯🇵 Shigeiru Ishiba saat ini berada di Jakarta dan dijadwalkan akan bertemu Presiden Prabowo hari ini.,neutral
Curhat Gank Banteng; Kenapa sih cuma PDIP yang diserang? Curhat Gank Jokower : Kenapa sih cuma Jokowi yang diserang? Perkelahian bekas 1 keluarga memang cukup merepotkan. Enaknya jadi presiden Prabowo beliau kaya Drone aja cukup memantau ,negative
Saran saja Sebaiknya Mobil Menteri/Pejabat Dibelakang-nya dikasih Tulisan : Jika Mobil ini Ugal-ugalan Menerobos Lampu Merah Atau Mengambi Jalan Orang Lain di Jalanan Silahkan Laporkan ke Nomor : Presiden RI - 081XX XXXX Gimana pak @prabowo ? #SaranSaja,negative
Bener bgt apa yang di katakan Presiden @prabowo cukup dk sentumin aja ma @jokowi semua yang benci jatuh sendiri https://t.co/ATxVJZuGJK,negative
Nah gini Menteri waras dan berani. Prabowo gabakal kecewa. Beliau udah sampekan ke Menkeu n Bappenas. Kenapa PTN kita ga maju2 secara ga langsung nyinggung2 soal Sekolah Kedinasan punya K/L non Kemdikdasmen-Kemdiktisaintek-Kemenag. Tinggal Presiden acc https://t.co/erqLTOsDBX,negative
Ketua Umum (Ketum) PDI Perjuangan (PDIP) Megawati Soekarnoputri blak-blakan soal hubungannya dengan Presiden Prabowo Subianto. Pak Prabowo nih orang mikir saya sama dia itu wah kayaknya musuhan atau apa nggak nggak kata Megawati. Megawati mengaku sempat berbincang dengan https://t.co/c1wTrjG4Z3,neutral
Megawati Jawab Blak-blakan Dikira Musuhan dengan Presiden Prabowo Enggak! ____ Ketua Umum (Ketum) PDI Perjuangan (PDIP) Megawati Soekarnoputri blak-blakan soal hubungannya dengan Presiden Prabowo Subianto. Pak Prabowo nih orang mikir saya sama dia itu wah kayaknya musuhan https://t.co/ECOuy4s0nL,negative
Benar Gak Sih Berita Ini Presiden Prabowo Akan Berbesanan Dengan Ketua DPR RI Puan Maharani Pasangan Yg Cocok Jika Mas Didit &amp; Mbak Pinka Jika Di Persatukan. Gerindra - PDIP. @prabowo @puanmaharani_ri https://t.co/p7nvlzFNoy,neutral
Tok! Prabowo Resmi Membentuk Satgas Hilirisasi Bahlil Jadi Ketua. Saran Untuk Pak Presiden @prabowo Seharusnya Ketua Satgas Hilirisasi Berikan Kpd Orang² Yg Jujur Berkompeten Yang Pada Porsinya. Apa Pendapat Kalian Kalau Bahlil? https://t.co/Vy1DDuIBOI,neutral
Yth Presiden @prabowo Jika benar-benar ingin meningkatkan Status Gizi dan Kecerdasan anak-anak Indonesia maka saran saya buatlah Makan Sehat seperti ini: Karbohidrat kompleks bukan nasi putih yang bikin gemuk lemas dan ngantuk Sayuran aneka warna dan ragam full nutrisi https://t.co/9HEl7xaAXP,positive
Ketum PDI Perjuangan bu Megawati Soekarno Putri mengucapkan terima kasih kepada Presiden @prabowo atas pemulihan nama baik dan pelurusan sejarah Bung Karno Waahhh tondo-tondone opo iki?,negative
PESAN UNTUK BAPAK PRESIDEN PRABOWO SUBIANTO.... TOLAK PERJANJIAN PANDEMI....‼️ #RebutTanahRakyatPIK2 #GantungAguanCinaTamak 🆘🆗 https://t.co/8fGpEukH8a,neutral
Kampanye berapi-api.. Gebrak2 omon omon osang aseng bgitu jd Presiden eh cemen pak @prabowo #IndonesiaBubar,negative
. . Maksudnya bukan : Sinergi Berantas Oposisi kan ya Bapak-Bapak ?!! Kalau sampe demikian yang terjadi .. Maka JELAS itu akan MENCORENG K A B I N E T P R E S I D E N @PRABOWO Karena KPK dan Polri ini DIBAWAH K O M A N D O PRESIDEN RI !!! . . https://t.co/XbNudA3TD3,negative
Pagar laut yang membentang sepanjang 30 16 km di wilayah perairan Tangerang telah disegel!⁣⁣ ⁣⁣ Penyegelan ini merupakan instruksi dari Presiden Prabowo yang disampaikan kepada Menteri Kelautan dan Perikanan Sakti Wahyu Trenggono.⁣⁣ &gt;&gt; https://t.co/JSPhNSvzIY https://t.co/etmXxjCMyn,neutral
Presiden @prabowo perintahkan segel pagar laut 30 1 Km membentang di 6 kecamatan Tangerang Negara tidak boleh kalah! Sy call teman ternyata pagar bambu kirain sy tadinya SEA WALL beton raksasa Apapun itu satu kata CABUT USUT PROSES 🇮🇩 https://t.co/ws4bzWZdtg,neutral
Yang aku salut pd seorang Jokowi daerah yg kebanyakan rakyat membencinya justru dikasih rumah sakit yang bagus banget nilainya sampai 700milyaran 2024 dan total 1 6T Di Pekanbaru Riau di sana Jokowi bnyk yg tidak suka. Pembangunan ya dimulai saat Prabowo sbg presiden. https://t.co/LqNxwulCdO,positive
Setau kami pak kalau ilegal liar dan tanpa izin itu di𝗕𝗢𝗡𝗚𝗞𝗔𝗥 bukan dihentikan atau disegel. Kalau pernyataan pak Presiden @prabowo hanya 𝗦𝗘𝗚𝗘𝗟 maka tindakan Menteri Bapak juga cuma sampai pada 𝗠𝗘𝗡𝗚𝗛𝗘𝗡𝗧𝗜𝗞𝗔𝗡 itu nampak seperti sebuah sikap banci https://t.co/P0OE7Bu6QP,negative
@ssew_ssa @txtgangs betul kok kita memang punya asas pemilu LUBER JURDI walaupun dulu kamu coblos Prabowo/siapapun kenyataan sekarang presiden kita Prabowo ngga ada tuh 01 02 03. Tugas kita sekarang nagih janji beliau &amp; kritisi kinerja beliau!!! kalo ada yg salah ya kritik!!! jangan diem aja,negative
Jika presiden @prabowo benar benar ingin tegakkan hukum bukan Harun Masiku yg hya 1M dan sudah basi. Korupsi tambang ilegal impor ilegal tambang PSN hutang Jokowi 2016 lahan sawit dll yg jumlahnya Ribuan triliun bisa lunasi hutang Akal sehat gunakan Sahkan UU prampasan aset https://t.co/wiyU96gvSl,negative
Presiden @prabowo @DPR_RI @DPRD tutup mata Wakil rakyat / wakil kapitalis taipan PSN. https://t.co/sxZGEQY8Iw,neutral
@Mdy_Asmara1701 Wah ini sih jelas KUDETA terhadap Presiden @prabowo . Kalau dibiarkan ya akan terus2an. Kita lihat saja bgmn action Presiden yang SAH.,negative
Ambisi ingin jadi presiden ternyata hanya untuk wah saja pak @prabowo @gerindra. Ternyata tak mampu memberi kenyamanan pada rakyat yg masih byk terjajah karena kebobrokan hukum. https://t.co/PBFwJKbKTu,negative
Makan Bergizi Gratis (MBG) adalah janji kampanye. Tapi saya sebagai rakyat setuju jika tidak dilanjutkan. Enggak apa-apa. Dan saya mendukung Presiden Prabowo bersikap terhadap Jokowi: enough is enough.,positive
MNGERIKAN org ini. Dia merasa msh jd Presiden. Dia dtg itu utusannya siapa? Kemana2 pke baju putih biar dikira msh jd Presiden. Kasihan Prabowo gak dihargai sm skali https://t.co/sv6tazBWVu,negative
#TempoThread Presiden Prabowo berencana memperluas lahan sawit dan mengorbankan pohon hutan. Katanya sawit juga pohon yang dapat menyerap karbondioksida Tapi emang pohon sawit dan pohon hutan itu beneran sama ya?‍️ A Thread https://t.co/fpdzLynOZD,neutral
HUT PDIP Besok Hanya Diikuti Kader Presiden Prabowo Tak Diundang https://t.co/gWKZK045R0,neutral
Menyala Presiden ku Pak @jokowi . . Eh maaf salah itu jurnalis tulis tgl nya. Mungkin dia belum move on presiden nya masih pak jokowi. Semoga Presiden @prabowo Memaafkan Kelakuan Jurnalis yg masih Nulis Presiden nya pak Jokowi. https://t.co/Ipl6gwbI1I,negative
Akhirnya Presiden Prabowo 🇮🇩 kopdar sama PM Anwar Ibrahim 🇲🇾 Berarti udah sembuh demamnya : @anwaribrahim https://t.co/fBXnGFXXUM,neutral
@dewiirawan13 prabowo banyak gaya stlh jadi presiden melempem juga nya https://t.co/WPfObPpbLu,neutral
Guru Besar Unair: Apa Jadinya Jika 'Orang Karbitan' Gantikan Peran Prabowo Sebagai Presiden? https://t.co/6rgP5t1yIt,neutral
Hari ini saya meraikan kehadiran sahabat baik saya Presiden Republik Indonesia Prabowo Subianto yang dalam lawatan kerja rasminya ke negara ini. Ini merupakan kunjungan pertama beliau ke Malaysia sejak dilantik sebagai Presiden pada Oktober 2024. Dalam satu jamuan makan tengah https://t.co/QIMhpEgKkV,neutral
#Sepang : Perdana Menteri Datuk Seri Anwar Ibrahim mengiringi Presiden Indonesia Prabowo Subianto berlepas pulang ke Indonesia selepas menamatkan lawatan kerja sehari ke Malaysia di Kompleks Bunga Raya Lapangan Terbang Antarabangsa Kuala Lumpur hari ini. Lawatan itu adalah https://t.co/fuGl4hoexi,neutral
Seakan tiada kenal lelah hari ini Presiden @prabowo tiba di Malaysia untuk bertemu sahabatnya PM Anwar Ibrahim Jaga kesehatan baik2 bapak https://t.co/nZJdE4g9qB,neutral
PM @anwaribrahim menyambut Presiden Indonesia @prabowo di majlis makan tengah hari di Rumah Tangsi KL https://t.co/xVbVW6zmGa,neutral
[Hubungan Erat Malaysia-Indonesia] Telah berlangsung pertemuan antara PM @anwaribrahim &amp; Bapak Presiden RI Prabowo Subianto. Pertemuan diplomatik ini berlangsung di Rumah Tangsi Lot 10 Taman Tasik Perdana KL sambil makan tengahari. Kredit Amir Haziq PMO (video not music). https://t.co/dP9tjBXZ7Z,neutral
Bpk Presiden @prabowo Bk Kapolri @ListyoSigitP yth sdh jelas dugaan pelanggaran hukum oleh pengembang PIK-2 berupa : 1) pengambilan asset negara 2) pemagaran laut 3) intimidas dan kriminalisaai rakyat utk penjualan tanah dan rumah dg harga murah. Negara takut menindak ?,negative
Selamat Makan siang anak2... Semoga kalian menjadi anak2 yg sehat cerdas membanggakan orang tua dan negara serta memiliki masa depan yg cerah Jangan lupa letakkan adab di atas ilmu Hanya itu harapan Presiden @prabowo Untuk itulah program MBG digulirkan 🇮🇩️ https://t.co/oDTOSXdLsZ,neutral
PM @anwaribrahim menyambut ketibaan Presiden Indonesia @prabowo pada majlis makan tengah hari secara tertutup di Rumah Tangsi KL video: @bernamadotcom https://t.co/HaAQUy65tX,neutral
#KualaLumpur : Perdana Menteri Datuk Seri Anwar Ibrahim menyambut ketibaan Presiden Indonesia Prabowo Subianto pada majlis makan tengah hari secara tertutup di Rumah Tangsi hari ini. Maizatul Jamny Rosli | BERNAMA #VideoBernama #BernamaNews #Malaysia #Indonesia https://t.co/TgUUiPUSc6,neutral
Nasib Ekonomi Indonesia 2025 Saya Melihat Mentri nya Presiden Prabowo tidak ada yang pinter Sangat terlihat titipan &amp; seperti ada Gep Perhatikan saja Masa' presiden nya Prabowo tapi Lapor nya ke Mulyono https://t.co/XI1p4xeUZO,negative
. . Program Makan Bergizi Gratis Presiden @prabowo ini sebetulnya Sangat Bagus Cita-citanya Mulia ingin memenuhi kebutuhan Gizi Anak-Anak Muda Bangsa ini SAYANGNYA ... Memang dari sejak masa Kampanye Program ini KESULITAN mendapatkan Formulasi yang tepat apalagi kemampuan dalam https://t.co/qavBeKXeoa,negative
PM @anwaribrahim bertemu Presiden Indonesia @prabowo hari ini dan PM Jepun @shigeruishiba esok. https://t.co/E0VwhjJBuZ,neutral
Dibalik jahatnya gerombolan sakit hati yg doyan menghina menu makanan Bergizi Gratis dari Presiden Prabowo Ada pelajar yg rela gak makan jatah makanannya demi bisa makan bareng ibunya dirumah krn ibunya gak punya uang utk beli makan. Teruskan Program MBG ini Pak @prabowo https://t.co/0HzScrUEZG,negative
Rakyat menunggu tindakan nyata Presiden Prabowo brantas korupsi tdk hanya omon omon ; https://t.co/r3WR8QYhm4 https://t.co/rYE1egPUcL,neutral
Kondisi negara ini sudah berat sekali. Sudah hancur dari segala sektor. Rupanya tidak harus menunggu sampai 2030 untuk negara ini bubar seperti yang sering disampaikan Pak @prabowo di tahun 2018. Tambah berat ketika pak @prabowo sudah jadi Presiden berpikir bisa https://t.co/UslxFbheHA,negative
DASCO: PRESIDEN PRABOWO AKAN MENGEVALUASI PROYEK STRATEGIS NASIONAL Semoga pak @prabowo bisa segera mengaplikasikan minimal ke PSN PIK 2 dlm 100 hari pemerintahannya. #batalkanPSNPIK2 Sumber: YT CNN INDONESIA https://t.co/6bdrqkcPdc,neutral
Maksudnya apa tuh orang blusukan ke Banjar negara seolah olah msh merasa jd presiden aj @prabowo bapak emang sdh ga kuat jalan keliling Indonesia pak mknya digantikan Jokowi Mimin @Gerindra kasihan banget pimpinan partai anda https://t.co/2AXwMtZyln,negative
GAWAT !!! Kayaknya Oligarki mau dibabat habis nih ? Wakil Ketua DPR Sufmi Dasco Ahmad mengungkapkan Presiden Prabowo Subianto akan mengevaluasi Proyek Strategis Nasional yang kurang berguna untuk masyarakat. https://t.co/y9LmEN7cQl https://t.co/TTRKriFGDC,neutral
 Presiden @prabowo melakukan beberapa upaya salah satunya akan menertibkan bos-bos sawit nakal yang hanya mengeruk kekayaan Indonesia namun melarikan harta mereka ke luar negeri dan tidak ada kontribusinya untuk kemajuan dalam negeri Ujar @bang_dasco Ketua Harian Partai https://t.co/GahzvSWhN5,negative
Kerjanya anak buah pak @ListyoSigitP Pilihan Presiden @prabowo Kedamaian ketentraman rakyat dimana-mana terusik. Beda jauh dengan era orba. https://t.co/HFINWSO1ey,negative
Perintah BONGKAR!!! betul begitu pak Presiden @prabowo,negative
Presiden RI @prabowo bilang Jangan takut deforestasi. Menteri kehutanan RI @RajaJuliAntoni bilang ada 20 juta ha perluasan lahan pangan energi dan air yang sedang direncanakan. Sementara itu potensi hilangnya hutan seluas 4 5 juta ha saja bisa melepaskan 2 59 miliar ton,neutral
Presiden pangti TNI dan Polri presidennya Prabowo apa Jokowi kenapa di polda Jateng gambar Jokowi masih terpampang di Polda Jateng .. menterinya dan pejabatnya masih orang² Jokowi. https://t.co/8EmzetCFon,neutral
@MafiaWasit Bisa lah Pa @prabowo @gerindra @bang_dasco @ListyoSigitP dihapus yg model2 begini. Yg boleh dikawal hanya Presiden Wapres tamu negara &amp; Diplomat,negative
berarti Lsfm mv ngehina agama = salah gfriend Lsfm dikritik gk bisa nyanyi = salah gfriend Lsfm dpt title national embarrassment dari knet = salah gfriend PPN 12% = salah gfriend Prabowo Gibran jdi presiden = salah gfriend intinya semua masalah didunia ini salah gfriend ,negative
Negara2 di dunia pd menolak PANDEMIC AGREEMENT. Bahkan USA juga presiden Trump sampai berkata lebih baik keluar dari WHO drpd tunduk pd Pendemic Agreement yg menyengsarakan Pada Pak Prabowo Please jangan mau tanda tangani Pandemic Agreemet yg akan mengatur2 kedaulatan negara https://t.co/NoYzSY17H1,negative
Melanjutkan rakor internal kemarin kami rapat sambil berkunjung ke tempat Deputi III Bid. Koordinasi Infrastruktur Dasar. Fokus kami pada arahan Bapak Presiden @prabowo agar pembangunan infrastruktur utamanya infrastruktur dasar dibangun secara efektif dan efisien tepat https://t.co/nKDFTb1hGy,neutral
Presiden Republik Indonesia Prabowo Subianto menyaksikan penandatanganan MoU Pengembangan Proyek Hunian 1 Juta Unit di Istana Kepresidenan MoU diteken oleh Menteri Perumahan dan Kawasan Permukiman RI Maruarar Sirait dengan Sekretaris Jenderal Dewan Keluarga Kerajaan Qatar dan https://t.co/tr6rMEXclI,neutral
PRABOWO : Saya Pertaruhkan Kepemimpinan Saya untuk Program Makan Bergizi Gratis. Presiden juga minta pejabat yang tidak setuju makan bergizi gratis untuk keluar dari pemerintahan. Prabowo yakin bahwa program MBG adalah demi kebangkitan bangsa. _ https://t.co/UkPSRNy0B3,neutral
Hari ketiga MBG Waah sangat bergizi terima kasih pak presiden @prabowo ,positive
LUCU.... Knp ya opung menteri ini semakin kesini semakin kesana aja... Bukannya pak @prabowo dilantik menjadi presiden tgl 20 Oktober lha kok bisa dihari yg sama jg SDH bisa bangun rumah rakyat sebanyak 40rb unit... Aneh bin lucu... Woey ini bukan jaman Roro Jonggrang opung yg https://t.co/O2Jg24cxFE,negative
Menteri Perumahan dan Kawasan Permukiman Maruarar Sirait mengatakan pemerintah telah membangun 40 ribu rumah sejak awal pemerintah Presiden Prabowo Subianto. Maruarar mengatakan pemerintah akan memanfaatkan lahan-lahan sitaan negara untuk mencapai target pembangunan tiga juta https://t.co/6dDU5SN6fF,neutral
BERANIKAH PRABOWO SEPERTI PRESIDEN GEORGIA MICHAEL SAAKASHVILI YANG MEMECAT 30.000 POLISI DALAM SEHARI....‼️ #AdiliJokowiKoruptor #AdiliJokowiKoruptor 🆘🆗 https://t.co/ZbPOKJ5XrY,neutral
Menurut gosip gosip underground mulai bulan depan Presiden RI bapak @prabowo bakal ngantor di Istana Bogor daks! https://t.co/8jL6Ng15i6,neutral
Alasan Pemerintah Meniadakan Tunjangan Kinerja Dosen Pemerintahan Prabowo Subianto meniadakan tunjangan kinerja dosen yang berstatus aparatur sipil negara pada 2025. Padahal pemberian tunjangan kinerja bagi dosen diatur secara tegas dalam peraturan presiden hingga peraturan https://t.co/5IyHu6nB4c,neutral
Presiden Prabowo Subianto @prabowo mengambil langkah bersejarah dalam mewujudkan swasembada pangan! Mulai 2025 pemerintah memutuskan menghentikan impor pangan dan menaikkan harga gabah serta jagung dari petani. Produksi beras nasional juga diproyeksikan meningkat tajam! https://t.co/JSW49pft2M,neutral
Apa jadinya jika Presiden Prabowo berhalangan tetap? Apa yang terjadi jika orang yg tdk kompeten dan tidak punya kredibilitas dengan latar belakang pendidikan yang juga tidak jelas track record karir karbitan lalu mau menggantikan Pak Prabowo sebagai presiden RI hanya karena https://t.co/p7MJGaN42S,negative
Semoga nanti saat pelantikan gubernur DKI dan kepala daerah Pak Presiden Prabowo sedang perjalanan dinas kunjungan ke luar negri ... biar nanti yang lantik mas Gibran aja ..... Mama Ega dateng ya https://t.co/RhAKp4nfEG,neutral
@as_siglie @tempodotco Belajar dari peradilan mantan presiden Soeharto bentar lagi ada yg pura-pura gila supaya presiden Prabowo meminta saran dari pimpinan lembaga tinggi negara dengan kewenangannya pemerintah tidak perlu melanjutkan perkara Mulyono di pengadilan dengan alasan gangguan kesehatan,negative
Seperti inilah pemimpin bukan MENGERUK tetapi MEMBERI Dana MBG menggunakan uang pribadi Presiden Prabowo Subianto ? Semoga apa yg dilakukan Presiden @prabowo diikuti Gubernur bupati pejabat dermawan2 dimanapun berada siap memberikan sebagian hartanya untuk negara/rakyat https://t.co/mCnAhgkqjW,positive
 Program Makan https://t.co/lujlKDLCt3 u/ anak2 &amp; ibu hamil adalah bagian dr rencana kebangkitan bangsa Indonesia. Saya pertaruhkan kepemimpinan saya tegas Presiden @prabowo #BerdataBerdanaBerdaya https://t.co/uwgqONrHN3,neutral
JANGAN CUMA OMON-OMON... BERANIKAH PRABOWO YANG DIJULUKI MACAN ASIA SEPERTI PRESIDEN NAYIB BUKELE EL SAVADOR INI... #JokowiFufufafaMemalukan #JokowiFufufafaMemalukan #JokowiRajaKorup 🆘🆗 https://t.co/fZeGJS14XD,neutral
