full_text,text_processed,text_processed1,label,score,panjang
Seolah-olah menteri adalah pahlawan yang rela bekerja tanpa gaji padahal yang dipertanyakan adalah hasil kerja mereka. Dengan menyoroti soal gaji Prabowo menghindari diskusi soal kinerja dan efektivitas pemerintahannya. - @ARSIPAJA,olah menteri pahlawan rela gaji hasil kerja sorot gaji prabowo hindar diskusi kerja efektivitas perintah,seolah olah menteri adalah pahlawan yang rela bekerja tanpa gaji padahal yang dipertanyakan adalah hasil kerja mereka dengan menyoroti soal gaji prabowo menghindari diskusi soal kinerja dan efektivitas pemerintahannya arsipaja,neutral,0.9966597557067872,15
2. Jika Menteri Tidak Maksimal Salah Siapa? Jika menteri belum bekerja maksimal seharusnya Prabowo menegur atau mengganti mereka bukan mengeluh soal gaji. Siapa yang menunjuk mereka? Siapa yang bertanggung jawab atas kinerja kabinet? - @ARSIPAJA,menteri maksimal salah menteri maksimal prabowo tegur ganti keluh gaji tanggung kerja kabinet,jika menteri tidak maksimal salah siapa jika menteri belum bekerja maksimal seharusnya prabowo menegur atau mengganti mereka bukan mengeluh soal gaji siapa yang menunjuk mereka siapa yang bertanggung jawab atas kinerja kabinet arsipaja,negative,0.9579406976699828,13
Tolong evaluasi kinerja ASN pak Mereka di gaji pakai uang pajak rakyat kalau mereka kerjanya semaunya sendiri mending di pecat saja Masih banyak yang mau jadi ASN dan berkinerja baik @prabowo @kemendagri @kempanrb @setkabgoid ASN dan Pejabat itu melayani bukan dilayani #DSM https://t.co/adVCPTJsuM,tolong evaluasi kerja asn gaji pakai uang pajak rakyat kerja mending pecat asn kerja prabowo asn jabat layan layan dsm,tolong evaluasi kinerja asn pak mereka di gaji pakai uang pajak rakyat kalau mereka kerjanya semaunya sendiri mending di pecat saja masih banyak yang mau jadi asn dan berkinerja baik prabowo kemendagri kempanrb setkabgoid asn dan pejabat itu melayani bukan dilayani dsm,negative,0.9681712985038756,20
@TOM5helby sepantasnya kita apreseasi kinerja pemberantasan korupsi pak @prabowo ... selama ini belum ada 1 pun presiden yg seserius ini.. walau masih ada kebijakan yg kontroversi. tp sejauh ini luar biasa. lanjutkan pak... buatlah jera para koruptor dgn hukuman mati.,apreseasi kerja berantas korupsi prabowo presiden serius bijak kontroversi lanjut buat jera koruptor hukum mati,tom helby sepantasnya kita apreseasi kinerja pemberantasan korupsi pak prabowo selama ini belum ada pun presiden yang seserius ini walau masih ada kebijakan yang kontroversi tp sejauh ini luar biasa lanjutkan pak buatlah jera para koruptor dengan hukuman mati,negative,0.958220601081848,15
@Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @DarekaRendy @jatmiko99604253 @gtobing2903 Sharusnya tunjangan kinerja ASN TNIAU jg bgtu ada ASN TNIAU gol IID hingga IVA trima sama bnyak dihadapan #pomauLanudADI #reskrimPoldaDIY sy katakan korupsi barbuk sy beeikan aduan sy MANDUL ke #PresidenJokowi sjk 2014 ttg UU ASN tak berlaku di TNIAU @prabowo @grok @Gerindra,prabowo sharusnya tunjang kerja asn tniau bgtu asn tniau gol iid iva trima bnyak hadap pomaulanudadi reskrimpoldadiy korupsi barbuk beeikan adu mandul presidenjokowi sjk ttg asn laku tniau prabowo,ndons back prabowo are inismyname florieliciouss bangsaygsujud propaganda kimberley ps irawanrommi darekarendy jatmiko gtobing sharusnya tunjangan kinerja asn tniau jg bgtu ada asn tniau gol iid hingga iva trima sama bnyak dihadapan pomaulanudadi reskrimpoldadiy sy katakan korupsi barbuk sy beeikan aduan sy mandul ke presidenjokowi sjk ttg uu asn tak berlaku di tniau prabowo grok gerindra,negative,0.933914303779602,29
@Dandhy_Laksono @Gerindra coba deh sesekali bikin vote di X seberapa puas sama kinerja pemerintahan Prabowo DPR komisi amplop coklat...,coba bikin vote puas kerja perintah prabowo dpr komisi amplop coklat,dandhy laksono gerindra coba deh sesekali bikin vote di seberapa puas sama kinerja pemerintahan prabowo dpr komisi amplop coklat,neutral,0.9873483180999756,11
Pada dasarnya kinerja pemerintahan Prabowo ini tdk becus ekonomi memburuk karena faktor kelakuan para para pembantunya prabowo sendiri ,dasar kerja perintah prabowo tdk becus ekonomi buruk faktor laku bantu prabowo,pada dasarnya kinerja pemerintahan prabowo ini tidak becus ekonomi memburuk karena faktor kelakuan para para pembantunya prabowo sendiri,neutral,0.9518114924430848,12
bangkit darimana woo indeks korupsi dan indeks demokrasi aja memburuk lu bilang bangkit wooo woooo rakyat lu jejelin kehalu haluan sedangkan kinerja pejabat aja begitu²aja,bangkit darimana woo indeks korupsi indeks demokrasi buruk bilang bangkit wooo woooo rakyat jejelin kehalu haluan kerja jabat,bangkit darimana woo indeks korupsi dan indeks demokrasi aja memburuk lu bilang bangkit wooo woooo rakyat lu jejelin kehalu haluan sedangkan kinerja pejabat aja begitu aja,negative,0.982488214969635,18
Sri Mulyani Ungkap Kinerja APBN 2024 dalam Laporan Terbaru kepada Presiden Prabowo: Apa Saja Sorotan Pentingnya? Temukan jawabannya di sini! Klik untuk info lebih lanjut: https://t.co/lHvieBPinu https://t.co/duBWWpII7g,sri mulyani kerja apbn lapor baru presiden prabowo sorot temu jawab klik info,sri mulyani ungkap kinerja apbn dalam laporan terbaru kepada presiden prabowo apa saja sorotan pentingnya temukan jawabannya di sini klik untuk info lebih lanjut,neutral,0.9899436235427856,13
@tempodotco 1) Publik sdh curiga ttg sebab2 keterlambatan Rilis Kinerja APBN. Ternyata kecurigaan Publik beralasan &amp; BENAR! 2) Publik yg kritis juga memprediksi pertumbuhan ekonomi bakal &lt; 5%. 3) Publik yg kritis juga berpendapat PERCUMA KASI MASUKAN ke Prabowo. HOPELESS! STUPID &amp; STUBBORN!,publik sdh curiga ttg lambat rilis kerja apbn curiga publik alas publik kritis prediksi tumbuh ekonomi publik kritis dapat kasi masuk prabowo hopeless stupid stubborn,tempodotco publik sdh curiga ttg sebab keterlambatan rilis kinerja apbn ternyata kecurigaan publik beralasan benar publik yang kritis juga memprediksi pertumbuhan ekonomi bakal lt publik yang kritis juga berpendapat percuma kasi masukan ke prabowo hopeless stupid stubborn,neutral,0.997865617275238,25
Presiden Prabowo Subianto menyoroti kinerja aparatur sipil negara (ASN) yang dinilai tidak bekerja maksimal setelah resmi diterima menjadi pegawai negeri. https://t.co/fwI31rbKIW,presiden prabowo subianto sorot kerja aparatur sipil negara asn nilai maksimal resmi terima pegawai negeri,presiden prabowo subianto menyoroti kinerja aparatur sipil negara asn yang dinilai tidak bekerja maksimal setelah resmi diterima menjadi pegawai negeri,neutral,0.9972389936447144,15
80 Persen Masyarakat Puas Kinerja 100 Hari kerja Prabowo https://t.co/XYdQg0DIkd,persen masyarakat puas kerja kerja prabowo,persen masyarakat puas kinerja hari kerja prabowo,negative,0.9814746379852296,6
80% masyarakat puas kinerja 100 hari kerja prabowo https://t.co/IUuwvdvPbN,masyarakat puas kerja kerja prabowo,masyarakat puas kinerja hari kerja prabowo,negative,0.9859551787376404,5
Tahun 2022 sejumlah Lembaga Keuangan asing sdh memperingati Indonesia akan menghadapi badai besar tapi pejabatnya untung besar teuteup ceunahhh @prabowo @KemenkeuRI @jokowi ini loh pak hasil kinerja ngibul 10 tahun https://t.co/Bi6PtCIBrz,lembaga uang asing sdh ingat indonesia hadap badai jabat untung teuteup ceunahhh prabowo hasil kerja ngibul,tahun sejumlah lembaga keuangan asing sdh memperingati indonesia akan menghadapi badai besar tapi pejabatnya untung besar teuteup ceunahhh prabowo kemenkeuri jokowi ini loh pak hasil kinerja ngibul tahun,neutral,0.9902087450027466,16
@gunaindraa @realfedinuril @prabowo Udh terlalu sering pke cara liat dulu kinerja nya di Indonesia,prabowo udh pke liat kerja indonesia,gunaindraa realfedinuril prabowo udh terlalu sering pke cara liat dulu kinerja nya di indonesia,negative,0.9124703407287598,6
Presiden Prabowo Soroti Kinerja ASN: Banyak yang Tidak Maksimal Setelah Diterima https://t.co/qeQvG99qlG,presiden prabowo sorot kerja asn maksimal terima,presiden prabowo soroti kinerja asn banyak yang tidak maksimal setelah diterima,neutral,0.986424684524536,7
@KejaksaanRI kinerja tim kejagung di kasus pertamina perlu diapresiasi. pak ahok sampai mengakui kecermatan tim kejagung ini.l semoga bisa terus di follow up dgn strategis agar tersangka dpt diadili tanpa menurunkan kredibilitas pertamina itu sendiri sp tw pak @prabowo mw apresiasi https://t.co/QVyh53sz4c,kerja tim jagung pertamina apresiasi ahok aku cermat tim jagung moga follow strategis sangka dpt adil turun kredibilitas pertamina prabowo apresiasi,kejaksaanri kinerja tim kejagung di kasus pertamina perlu diapresiasi pak ahok sampai mengakui kecermatan tim kejagung ini semoga bisa terus di follow up dengan strategis agar tersangka dpt diadili tanpa menurunkan kredibilitas pertamina itu sendiri sp tw pak prabowo mw apresiasi,negative,0.9028918147087096,21
Buat @GrabID @gojekindonesia @KemnakerRI @prabowo THR itu ga ada hubungannya masalah kinerja 250 rit yang sampe 2800 kilometer Ini masalah upah pendapatan bersih jangan mainkan armada mu Thr aja di UMP 2jt aja bisa kok di peraturan @KemnakerRI,prabowo thr hubung kerja rit sampe kilometer upah dapat bersih main armada thr ump atur,buat grabid gojekindonesia kemnakerri prabowo thr itu tidak ada hubungannya masalah kinerja rit yang sampe kilometer ini masalah upah pendapatan bersih jangan mainkan armada mu thr aja di ump jt aja bisa kok di peraturan kemnakerri,neutral,0.946161150932312,15
Presiden Prabowo Subianto menegaskan budaya kerja birokrat yang tidak efisien harus dihilangkan. Presiden Prabowo juga menekankan bahwa bekerja sebagai aparatur sipil negara (ASN) tidak dapat dijalani dengan seenaknya. Ia memastikan akan rutin mengevalusi kinerja ASN. #prabowo https://t.co/Znwua5dmsR,presiden prabowo subianto budaya kerja birokrat efisien hilang presiden prabowo tekan aparatur sipil negara asn jalan rutin mengevalusi kerja asn prabowo,presiden prabowo subianto menegaskan budaya kerja birokrat yang tidak efisien harus dihilangkan presiden prabowo juga menekankan bahwa bekerja sebagai aparatur sipil negara asn tidak dapat dijalani dengan seenaknya ia memastikan akan rutin mengevalusi kinerja asn prabowo,neutral,0.9131113886833192,21
Yang saya penasaran bagaimana reaksi Pak Prabowo saat Bu SMI melaporkan Kinerja Fiskal bulan Januari,penasaran reaksi prabowo smi lapor kerja fiskal januari,yang saya penasaran bagaimana reaksi pak prabowo saat bu smi melaporkan kinerja fiskal bulan januari,neutral,0.97661554813385,8
@prabowo @prabowo @KemensetnegRI Yang Bisa Kerja @mempanrb atau PPPK?? PPPK MENGABDI UTK NEGARA ADA YG SAMPAI SEPARUH UMUR HIDUPNYA BAGAIMANA KINERJA @MEMPANRB 100 HARI KERJA HANYA URUS PPPK BELUM URUS YANG LAIN NOL OMON-OMON TINGGI DEPAN PRESIDEN @prabowo @KemensetnegRI @DPR_RI,prabowo prabowo kerja pppk pppk abdi negara paruh umur hidup kerja kerja urus pppk urus nol omon omon presiden prabowo,prabowo prabowo kemensetnegri yang bisa kerja mempanrb atau pppk pppk mengabdi untuk negara ada yang sampai separuh umur hidupnya bagaimana kinerja mempanrb hari kerja hanya urus pppk belum urus yang lain nol omon omon tinggi depan presiden prabowo kemensetnegri dpr ri,positive,0.9578477144241332,20
@realfedinuril @prabowo Ini yg bikin rakyat kecewa kpd pemerintah. Pemerintah kurang mengapresiasi kinerja nyata ijazah pengalaman dan prestasi. Bahkan rakyat kecil yg sudah sarjana saja kurang mampu menempuh pekerjaan impiannya. Mimpinya sendiri sudah padam karena sistem yg ada di negeri ini,prabowo bikin rakyat kecewa kpd perintah perintah apresiasi kerja nyata ijazah alam prestasi rakyat sarjana tempuh kerja impi mimpi padam sistem negeri,realfedinuril prabowo ini yang bikin rakyat kecewa kpd pemerintah pemerintah kurang mengapresiasi kinerja nyata ijazah pengalaman dan prestasi bahkan rakyat kecil yang sudah sarjana saja kurang mampu menempuh pekerjaan impiannya mimpinya sendiri sudah padam karena sistem yang ada di negeri ini,neutral,0.9713777899742126,22
Polling; Menurut Kalian Siapa Para Menteri Dengan Kinerja Terbaik Kabinet Merah Putih Pimpinan @prabowo @gibran_tweet ; - Menteri Pertanian - Menteri PUPR - Menko ATR/BPN,polling menteri kerja baik kabinet merah putih pimpin prabowo menteri tani menteri pupr menko atr bpn,polling menurut kalian siapa para menteri dengan kinerja terbaik kabinet merah putih pimpinan prabowo gibran tweet menteri pertanian menteri pupr menko atr bpn,neutral,0.9927747249603271,16
Rekan ASN sore tadi Presiden RI Prabowo Subianto mengumumkan pemberian Tunjangan Hari Raya (THR) dan Gaji ke-13 bagi ASN TNI Polri dan para pensiunan sebagai bentuk apresiasi atas kinerja ASN. https://t.co/AgW9tS2qyR,rekan asn sore presiden prabowo subianto umum beri tunjang raya thr gaji asn tni polri pensiun bentuk apresiasi kerja asn,rekan asn sore tadi presiden ri prabowo subianto mengumumkan pemberian tunjangan hari raya thr dan gaji ke bagi asn tni polri dan para pensiunan sebagai bentuk apresiasi atas kinerja asn,negative,0.9400966167449952,20
Rakyat Puas Dengan Kinerja Presiden Prabowo https://t.co/lorTu0ncMt,rakyat puas kerja presiden prabowo,rakyat puas dengan kinerja presiden prabowo,negative,0.9514147639274596,5
@TheCurut007 80% HARGA MATI JOKOWI. Padahal sumbangsih buat kemenangan Prabowo hanya &lt;58% Jangan² kepuasan thd kinerja GIBRAN malah &gt;80% ANEH BIN AJAIB.,harga mati jokowi sumbangsih menang prabowo puas thd kerja gibran aneh bin ajaib,thecurut harga mati jokowi padahal sumbangsih buat kemenangan prabowo hanya lt jangan kepuasan thd kinerja gibran malah gt aneh bin ajaib,neutral,0.9676799178123474,13
Untuk semua pemimpin maupun pekerja @DPR_RI @prabowo #mentrikabinet #paraGuberbur FAHAMI BETUL RANAH DR KINERJA &amp; OTORISASI KINERJA MASING &amp; BELAJAR MENGHARGAI OTORISASI KINERJA SEKALIPUN BAWAHANNYA. PEMIMPIN WAJIB MEMBERI CONTOH YG BENAR,pimpin kerja prabowo mentrikabinet paraguberbur fahami ranah kerja otorisasi kerja ajar harga otorisasi kerja bawah pimpin wajib contoh,untuk semua pemimpin maupun pekerja dpr ri prabowo mentrikabinet paraguberbur fahami betul ranah dr kinerja otorisasi kinerja masing belajar menghargai otorisasi kinerja sekalipun bawahannya pemimpin wajib memberi contoh yang benar,positive,0.9485757350921632,18
Sri Mulyani laporkan penurunan penerimaan pajak ke Prabowo akibat sistem Coretax. Penerimaan Jan-Feb 2025 turun jadi Rp50 triliun dari Rp172 triliun tahun lalu. Kinerja APBN dipengaruhi sistem perpajakan baru. https://t.co/Ld1wglnDYr,sri mulyani lapor turun terima pajak prabowo akibat sistem coretax terima jan feb turun triliun triliun kerja apbn pengaruh sistem paja,sri mulyani laporkan penurunan penerimaan pajak ke prabowo akibat sistem coretax penerimaan jan feb turun jadi rp triliun dari rp triliun tahun lalu kinerja apbn dipengaruhi sistem perpajakan baru,neutral,0.9888472557067872,21
Drpd bikin preseden buruk lebih baik sesuai prosedur.... Klo mau jabatan seskab ya mundur dr tentara aktif Kloasih mau jadi tentara ya mundur jd seskab. Jgn sampai berdampak buruk pada kinerja pemerintahan Presiden Prabowo Subianto,drpd bikin preseden buruk sesuai prosedur klo jabat seskab mundur tentara aktif kloasih tentara mundur seskab jgn dampak buruk kerja perintah presiden prabowo subianto,drpd bikin preseden buruk lebih baik sesuai prosedur klo mau jabatan seskab ya mundur dr tentara aktif kloasih mau jadi tentara ya mundur jd seskab jgn sampai berdampak buruk pada kinerja pemerintahan presiden prabowo subianto,neutral,0.935677170753479,24
Sri Mulyani laporkan kinerja APBN ke Prabowo penerimaan pajak turun signifikan akibat masalah sistem Coretax. Kinerja Jan-Feb 2025 akan dipaparkan hari ini. Implikasi pasar dan investasi perlu dipantau. https://t.co/U8EWY3A4YP,sri mulyani lapor kerja apbn prabowo terima pajak turun signifikan akibat sistem coretax kerja jan feb papar implikasi pasar investasi pantau,sri mulyani laporkan kinerja apbn ke prabowo penerimaan pajak turun signifikan akibat masalah sistem coretax kinerja jan feb akan dipaparkan hari ini implikasi pasar dan investasi perlu dipantau,neutral,0.976492404937744,21
Rupiah dibuka melemah 0 9% di level Rp16.460/US$ pada Kamis pagi (13/3/25) jelang pengumuman kinerja APBN awal tahun 2025. Investor khawatir penurunan pendapatan &amp; tingginya belanja di era Prabowo dapat memperlebar defisit fiskal. Simak selengkapnya: https://t.co/C1n89mdbYJ https://t.co/T0APl9oRBG,rupiah buka lemah level kamis pagi jelang umum kerja apbn investor khawatir turun dapat tinggi belanja era prabowo lebar defisit fiskal simak lengkap,rupiah dibuka melemah di level rp us pada kamis pagi jelang pengumuman kinerja apbn awal tahun investor khawatir penurunan pendapatan tingginya belanja di era prabowo dapat memperlebar defisit fiskal simak selengkapnya,neutral,0.9902827739715576,23
