,full_text,label,text_processed,label_num
1401,@Heraloebss Satu contoh saja bagaimana wajah Polisi kita saat ini @Dahnilanzar . Apa yakin pak @prabowo msh mendengar jeritan rakyat ttg kinerja aparat kita ini ? Ingat mereka itu pake dana APBN lho .. Uang rakyat. Apa susahnya sih mereform mereka. Takut ??,neutral,contoh wajah polisi msh dengar jerit rakyat ttg kerja aparat pake dana apbn lho uang rakyat susah sih mereform takut,0
1402,kWh meter blm terpasang dgn no reg 1493011043038. sdh 2 bulan sejak BP dibayar. ULP Tugu Mulyo tidak pernah respon atas keluhan saya. Seperti inikah kinerja ULP Tugu Mulyo @pln_uid_s2jb @erickthohir @prabowo . #IndonesiaGelap2025,neutral,kwh meter blm pasang dgn no reg sdh bp bayar ulp tugu mulyo respon keluh sepe i kerja ulp tugu mulyo,0
1403,Aksi Aliansi Ponorogo Melawan Evaluasi 100 Hari Kinerja Prabowo-Gibran #lpmalmillah #berita https://t.co/iktp8QgvVO,negative,aksi aliansi ponorogo lawan evaluasi kerja prabowo gibran,2
1404,Pengamat Kebijakan Publik Dr Anzori Tawakal memuji kinerja Presiden Prabowo Subianto. Menurutnya Prabowo konsisten dengan apa yang ia sampaikan pada pidato kenegaraan perdana pada Oktober 2024. https://t.co/ujQZ8mF37W,neutral,amat bijak publik dr anzori tawakal puji kerja presiden prabowo subianto turut prabowo konsisten pidato negara perdana oktober,0
1405,Pengamat Kebijakan Publik Dr Anzori Tawakal memuji kinerja Presiden Prabowo Subianto. Menurutnya Prabowo konsisten dengan apa yang ia sampaikan pada pidato kenegaraan perdana pada Oktober 2024. https://t.co/MKqlilmBUR,neutral,amat bijak publik dr anzori tawakal puji kerja presiden prabowo subianto turut prabowo konsisten pidato negara perdana oktober,0
1406,https://t.co/ZOIvQRBEEE Pengamat Kebijakan Publik Dr Anzori Tawakal memuji kinerja Presiden Prabowo Subianto.,neutral,amat bijak publik dr anzori tawakal puji kerja presiden prabowo subianto,0
1407,@Renoafternoon @gagal_hijrah @prabowo Saya tidak sepakat pada kinerja pak Prabowo Subianto yang buruk bukan berarti bebas luas mengatai seorang presiden bebas luas seenak jidat maksudnya kamu orang mantan Ketum KAMMI tidak boleh jadi pemimpin gitu ?,positive,sepakat kerja prabowo subianto buruk bera i bebas luas katai presiden bebas luas enak jidat maksud orang mantan tum kammi pimpin gitu,1
1408,Kebayang nih kepala daerah nya....akan terus di SETIR nini kebo‼‼ jadi NGERTI KAN KITA....semua kebijakan kinerja mereka....atas INSTRUKSI KETUA PARTAI KEBO‼‼ BAHAYAAAA...BAHAYAAA latihan saja di HAMBAT‼ @prabowo @Setneg_NI https://t.co/ioG14NdfCl,neutral,bayang nih kepala daerah nya setir nini kebo nge i bijak kerja instruksi ketua pa ai kebo bahayaaaa bahayaaa latih hambat,0
1409,Pak SBY juga punya kelemahan tapi setidaknya beliau masih punya ilmu dan etika yang baik serta punya kinerja yang cukup bagus. Lah Pak @prabowo soal ilmu aja gak punya apalagi etika sampai bacot Ndasmu kepada para rakyat. Soal kinerja Wowo ya skor -11/1000.,negative,sby lemah beliau ilmu etika a kerja bagus ilmu aja gak etika bacot ndasmu rakyat kerja wowo ya skor,2
1410,@prabowo Perbaiki kinerja Anda beserta seluruh kabinet kerja Anda ini Mr. @prabowo . Tinjau ulang banyak kebijakan yang akan Anda mulai efektif untuk jalankan ataupun sebelum Anda sahkan. Dengarkan aspirasi masyarakat. #IndonesiaGelap #kamibersamasukatani #AdiliJokowi #Ndasmu,negative,baik kerja bese a kabinet kerja mr tinjau ulang bijak efektif jalan sahkan dengar aspirasi masyarakat,2
1411,@tijabar Wajar pak nek raykat jelata pengen kabur ke luar negri kalau model negara seperti ini @prabowo @Gerindra memang kalau tinggi badan setengah centi pengaruh ke kinerja???,positive,wajar nek raykat jelata ken kabur negri model negara sepe i badan centi pengaruh kerja,1
1412,@are_inismyname @prabowo @Gerindra @setkabgoid @Ndons_Back @BANGSAygSUJUD @Kimberley_PS08 @IrawanRommi @temanduit @Lembayung071 @florieliciouss @adri_zizie 2.⁠ ⁠Kegagalan Koordinasi : Mengelola banyak entitas di bawah satu payung bisa menyebabkan kegagalan koordinasi dan keputusan yang tidak efisien yang justru dapat merugikan kinerja perusahaan.,neutral,gagal koordinasi kelola entitas payung sebab gagal koordinasi putus efisien rugi kerja usaha,0
1413,Mendikti Saintek Direshuffle Gerindra: Jika Kinerja Menteri Tak Puas Prabowo Berwenang Rotasi https://t.co/9sBUnXspvE,neutral,mendikti saintek direshuffle gerindra kerja menteri puas prabowo wenang rotasi,0
1414,@IrawanRommi @Raranana24 @prabowo @adri_zizie @aewin86 @Alie_Fahnoor @are_inismyname @BANGSAygSUJUD @Kimberley_PS08 Pak anies kaga pernah tenggelam justru karna kinerja kerja prabowo yg cuma omon omon pak anie jadi trending lagi makanya jadi buzerp penjilat tuuh banyakin info https://t.co/FaNanjxcNY,neutral,anies kaga tenggelam karna kerja kerja prabowo yg omon omon anie trending buzerp jilat tuuh banyakin info,0
1415,Jika Prabowo terus menunjukkan kemesraan dengan Jokowi dan mengabaikan tuntutan rakyat itu dapat menjadi sebab kejatuhannya. Bukan kinerja 100 hari tapi sikap melawan suara rakyat yg terang benderang ditunjukkan Prabowo yg jadi pelecut aksi massa.,positive,prabowo mesra jokowi abai tuntut rakyat jatuh kerja sikap lawan suara rakyat yg terang benderang prabowo yg lecut aksi massa,1
1416,@msaid_didu @prabowo Seperti anda misal ny tuk mempertanggung jawabkan kinerja anda harus dipecat krn gk becus,neutral,sepe i ny tuk mempe anggung jawab kerja pecat krn gk becus,0
1417,@prabowo Pak berhentilah bikin kebijakan Yoyo bikin kebijakan diprotes ditarik lg ini juga berdampak investor luar wah plin2 nih satu lg komunikasi tim atas kebijakan bapak sgt buruk tmsk kinerja para menteri #IndonesiaGelap2025 #KaburDuluAja,neutral,henti bikin bijak yoyo bikin bijak protes tarik lg dampak investor plin nih lg komunikasi tim bijak sgt buruk tmsk kerja menteri,0
1418,@Dahnilanzar @prabowo Jadi seperti ini bung. Jika terjadi adanya penurunan Kinerja Layanan Publik apa konsekuensi bagi Instansi tersebut?,neutral,sepe i turun kerja layan publik konsekuensi instansi,0
1419,@awemany Prabowo gak pernah peduli dng reaksi publik itu persoalannya bahkan dia menganggap respon publik thd kinerja kepemimpinannya sbg serangan kebencian thd dirinya. Sehingga keluarlah ungkapan ndasmu dll.,neutral,prabowo gak peduli dng reaksi publik soal anggap respon publik thd kerja pimpin sbg serang benci thd keluar ungkap ndasmu dll,0
1420,@prabowo Kita liad bersama kinerja menghasilkan apa sampe lapangan pendidikan,neutral,liad kerja hasil sampe lapang didik,0
1421,@prabowo Ngrengek dikit gaji naik kinerja mereka kek tai pdhl,negative,ngrengek dikit gaji kerja kek tai pdhl,2
1422,@infoXwor_ Nggak. Justru nggak nyangka kalau kinerja Prabowo lebih gesit dibandingkan Jokowi. Mungkin karena pondasinya sudah disiapkan Jokowi dan Prabowo melanjutkan dan memperbaiki yang kurang efisien. Sudah tepat Jokowi kasih tongkat estafet ke Prabowo.,negative,nggak nggak nyangka kerja prabowo gesit banding jokowi pondasinya siap jokowi prabowo lanjut baik efisien jokowi kasih tongkat estafet prabowo,2
1423,Infonya Satrio Sumantri (mantan mendiktisaintek) nampar dan pecat pegawai? Lalu dipecat dgn alasan kinerja. @prabowo ingat pepatah lidah lebih tajam dari pedang (nampar) #IndonesiaGelap https://t.co/JCS2FDYb3A,neutral,info satrio sumantri mantan mendiktisaintek nampar pecat pegawai pecat dgn alas kerja pepatah lidah tajam pedang nampar,0
1424,@Gerindra Bacot mending suruh Prabowo benerin kinerja dia sebagai Presiden. Bukan omon-omon terus anjing.,negative,bacot mending suruh prabowo benerin kerja presiden omon omon anjing,2
1425,@KPK_RI Masih pakai kaca spion akhirnya seperti inilah ujung ujungnya tak akan pernah ada kata memberantas dlm kamus mereka.Hanya menangkap orang yg sdh berbuat.S2moga pak @prabowo dapat mengevaluasi kinerja KPK krn sdh 20 tahun tapi hasilnya nol besar.,neutral,pakai kaca spion sepe i ujung ujung berantas dlm kamus tangkap orang yg sdh buat s moga evaluasi kerja kpk krn sdh hasil nol,0
1426,Menteri Agama Nasaruddin Umar menjadi Menteri dengan kinerja paling memuaskan pada 100 hari kerja kabinet Prabowo- Gibran menurut survei LSI (Lembaga Survei Indonesia) pada 5 Februari lalu. Ingin tahu apa saja yang akan dilakukan oleh Nasaruddin Umar dalam menjalankan https://t.co/LicD91GtzF,negative,menteri agama nasaruddin umar menteri kerja muas kerja kabinet prabowo gibran survei lsi lembaga survei indonesia februari nasaruddin umar jalan,2
1427,Presiden Prabowo Subianto berbicara terkait hasil 100 hari kinerja pemerintahannya. Ia mengatakan sudah berbuat banyak hal untuk rakyat. Namun dia meminta jajarannya tidak besar kepala. https://t.co/aWhJLTvtkB,neutral,presiden prabowo subianto bicara kait hasil kerja perintah buat rakyat jajar kepala,0
1428,BREAKING NEWS: Mahasiswa Demo di DPRD Sumbar Terkait 100 Hari Kinerja Prabowo dan Gibran Rakabuming https://t.co/TZvEEd00zi lewat @tribunnews,positive,breaking news mahasiswa demo dprd sumbar kait kerja prabowo gibran rakabuming,1
1429,@barengwarga Ini kerjaan media local @LitbangKompas @kompascom 80% puas kinerja Prabowo Gibran. Jangan sampai @rmol_id @BocorAlusPol ikut ikutan. https://t.co/XOLJYRzV8Y,neutral,kerja media local puas kerja prabowo gibran ikut,0
1430,Whose side whose side. Orang2 kesel karena 100 hari lebih menjabat pasangan prabowo gibran kerja ga becus program ga jelas dan terburu2 ga mikirin rakyat Kinerja mereka sebenarnya udah diprediksi ga jelas sejak pemilu tapi 58% milih mereka wk,negative,whose side whose side orang kesel jabat pasang prabowo gibran kerja ga becus program ga buru ga mikirin rakyat kerja udah prediksi ga milu milih wk,2
1431,@JRP42_JC @shitshureun Okay and then what? Mau gk mau voter 01/03/golput itu hrs ngikutin proker2 Prabowo-Gibran. Klo ngaco org2 bakalan marah lah Dan org2 UDAH marah krn mrk merasa kinerja pemerintahan skrg udh ngaco. LPG IKN MBG dll dll,neutral,okay and then what gk voter golput hrs ngikutin proker prabowo gibran klo ngaco org marah org udah marah krn mrk kerja perintah skrg udh ngaco lpg ikn mbg dll dll,0
1432,@BBCIndonesia Banyak yang dulu ngeremehin sekarang kena mental sendiri lihat kinerja Pak Prabowo,negative,ngeremehin kena mental lihat kerja prabowo,2
1433,Kejari Rohil Rilis Capaian Kinerja tahun 2024 hingga Capaian Kinerja 100 Pemerintahan Prabowo-Gibran #Nusantara1News #Trending #Kejari #Rohil #PrabowoGibran https://t.co/tHCvftUI77,negative,kejar rohil rilis capai kerja capai kerja perintah prabowo gibran,2
1434,Korupsi Merajalela Cermin Bobroknya Sistem Demokrasi Kapitalisme Presiden RI Prabowo Subianto mengakui tingkat korupsi di Indonesia sudah mengkhawatirkan dan telah menjadi masalah dasar bagi penurunan kinerja di semua sektor. https://t.co/isQvofI5A5 https://t.co/x8NCKmocgF,neutral,korupsi rajalela cermin bobrok sistem demokrasi kapitalisme presiden ri prabowo subianto aku tingkat korupsi indonesia khawatir dasar turun kerja sektor,0
1435,Kejari Rohil Rilis Capaian Kinerja tahun 2024 hingga Capaian Kinerja 100 Pemerintahan Prabowo-Gibran #Nusantara1News #Trending #Kejari #Rohil #Prabowogibran https://t.co/B3MN3ttCy2,negative,kejar rohil rilis capai kerja capai kerja perintah prabowo gibran,2
1436,Justru karna baru 100 hari kenapa bisa pemerintahan baru sekian hari-nya tapi rakyat udah demo sana-sini dan berkali-kali? Bukannya kinerja kalian para kabinet Pak Prabowo dan Pak Prabowo serta wakilnya patut dipertanyakan?,negative,karna perintah sekian nya rakyat udah demo kali kali kerja kabinet prabowo prabowo a wakil patut dipe anyak,2
1437,@BosPurwa @prabowo @Kemdiktisaintek @itbofficial Bukan semakin kapitalis. Tp kampus juga perlu hidup. Dana support dari pemerintah minim banget bahkan terancam dikurangi lagi. Padahal tuntutan kinerja makin tinggi. Fasilitas perlu maintenance. Alat2 di lab banyak yg sudah tua. Staff perlu digaji. Mau ga mau ya harus begitu.,neutral,kapitalis tp kampus hidup dana suppo perintah minim banget ancam rang tuntut kerja fasilitas maintenance alat lab yg tua staff gaji ga ya,0
1438,Bagi yang sering turun ke pasar tradisional dan warung2 tradisional jelas dan nyata tingkat konsumsi masyarakat mengalami penurunan dalam 100 hari kinerja presiden @prabowo kurangi orasi yang terlalu panjang biar gak keluar Diksi Endasmu dan terkesan benar presiden omon-omon,negative,turun pasar tradisional warung tradisional nyata tingkat konsumsi masyarakat alami turun kerja presiden kurang orasi biar gak diksi endas kes presiden omon omon,2
1439,#KaburAjaDulu udah menunjukkan kinerja bapak @prabowo sebagai presiden. Sebenarnya banyak unek-unek yang mau ku sampaikan tapi intinya saya tidak berharap banyak pada bapak. Setidaknya jangan buat rakyat lebih menderita pak apa bapak ingin mengulang #tragedi98 terjadi.,neutral,udah kerja presiden unek unek ku inti harap rakyat derita ulang,0
1440,@nami_idah @NUgarislucu @prabowo Ya kan logikanya kalo malu pas prabowo menang trus lihat kinerja nya jelek. Kalo 2X gagal yg di maluin apanya.,neutral,ya logika kalo malu pas prabowo menang trus lihat kerja nya jelek kalo x gagal yg maluin apa,0
1441,@kementrian_ri Mohon di evaluasi kinerja buruk wamen Emanuel Eben haezer yg asal bicara dlm menanggapi tagar yg lagi viral. Kalau perlu di copot wamen yg tak miliki kemampuan bernarasi di publik hanya akan mendegradasi citra pemerintahan Prabowo.,neutral,mohon evaluasi kerja buruk wamen emanuel eben haezer yg bicara dlm tanggap tagar yg viral copot wamen yg milik mampu narasi publik degradasi citra perintah prabowo,0
1442,Tlg di tandain ya...beginikah cara menjawab ketidak puasan generasi muda kalau boleh jawab dg kinerja. ️🇮🇩️cc. @univ_indonesia @UGMYogyakarta @itbofficial @itsurabaya @republikaonline @tempodotco @Metro_TV @DivHumas_Polri @ListyoSigitP @prabowo @DivHumas_Polri @JarnasABW https://t.co/MEjLBmwtNx,negative,tlg tandain ya tidak puas generasi muda dg kerja cc,2
1443,Gw penasaran sih gimana temen temen gw yang hampir semua vote 02 kemaren mereka bilang penasaran sama kinerja prabowo yang nyalon berkali-kali tapi gk ke pilih sumpah dalem hati gw kesel banget pikiran mereka sependek itu kah Woyy liat bekingan nya siapa Mulyono woyy,negative,gw penasaran sih gimana temen temen gw vote kemaren bilang penasaran kerja prabowo nyalon kali kali gk pilih sumpah dalem hati gw kesel banget pikir pendek kah woyy liat beking nya mulyono woyy,2
1444,Terlalu banyak catatan untuk kinerja Prabowo selama 100 hari menjabat. Ditambah wapres yg cuma setor muka beberapa kali tanpa terasa signifikansi keberadaannya.,negative,catat kerja prabowo jabat tambah wapres yg setor muka kali signifikansi ada,2
1445,BREAKING NEWS: Mahasiswa Demo di DPRD Sumbar Terkait 100 Hari Kinerja Prabowo dan Gibran Rakabuming https://t.co/ugytWTVtB9 lewat @tribunnews,positive,breaking news mahasiswa demo dprd sumbar kait kerja prabowo gibran rakabuming,1
1446,Presiden RI Prabowo Subianto mengakui tingkat korupsi di Indonesia sudah mengkhawatirkan dan telah menjadi masalah dasar bagi penurunan kinerja di semua sektor. Mengapa korupsi senantiasa ada dan jumlahnya semakin besar? https://t.co/FxXYCiO0NI Jangan lupa share seluas-luasnya https://t.co/ivs81SJurl,negative,presiden ri prabowo subianto aku tingkat korupsi indonesia khawatir dasar turun kerja sektor korupsi senantiasa lupa share luas luas,2
1447,Kejati Kepri Ungkap Capaian Kinerja 2024 dan Kontribusi dalam 100 Hari Pemerintahan Prabowo-Gibran https://t.co/FeWqHJVLaM,negative,kejat kepri capai kerja kontribusi perintah prabowo gibran,2
1448,Pak prabowo yg terhormat anda baru di lantik tapi kinerja anda sangat memalukan....,negative,prabowo yg hormat lantik kerja malu,2
1449,Kinerja 100 hari kerja 100 hari pemerintahan prabowo-gibran https://t.co/hfRJwhlvEA,negative,kerja kerja perintah prabowo gibran,2
1450,Masyarakat puas dengan kinerja presiden prabowo di 100 hari kerja https://t.co/QuJAb2aqyT,neutral,masyarakat puas kerja presiden prabowo kerja,0
1451,@kompascom Istana tdk paham atau pura2 bego/lugu terhadap sindiran #KaburAjaDulu &amp; Brain Drain di medsos mungkin takabur dg hasil survei Litbang Kompas Tingkat Kepuasan Publik Tinggi terhadap Kinerja Prabowo-Gibran yg kontradiksi: banyak keluhan di Masyarakat dan Hasil survei ini: https://t.co/M6DHUkHllE,negative,istana tdk paham pura bego lugu sindir amp brain drain medsos takabur dg hasil survei litbang kompas tingkat puas publik kerja prabowo gibran yg kontradiksi keluh masyarakat hasil survei,2
1452,@KompasTV Istana tdk paham atau pura2 bego/lugu terhadap sindiran #KaburAjaDulu &amp; Brain Drain di medsos mungkin takabur dg hasil survei Litbang Kompas Tingkat Kepuasan Publik Tinggi terhadap Kinerja Prabowo-Gibran yg kontradiksi: banyak keluhan di Masyarakat dan Hasil survei ini: https://t.co/NBq8CVMIek,negative,istana tdk paham pura bego lugu sindir amp brain drain medsos takabur dg hasil survei litbang kompas tingkat puas publik kerja prabowo gibran yg kontradiksi keluh masyarakat hasil survei,2
1453,Kinerja 100 hari kerja 100 hari pemerintahan prabowo-gibran https://t.co/RArOuz7Con,negative,kerja kerja perintah prabowo gibran,2
1454,@kompascom Istana tdk paham atau pura2 bego/lugu terhadap sindiran #KaburAjaDulu &amp; Brain Drain di medsos mungkin takabur dg hasil survei Litbang Kompas Tingkat Kepuasan Publik Tinggi terhadap Kinerja Prabowo-Gibran yg kontradiksi: banyak keluhan di Masyarakat dan Hasil survei ini: https://t.co/Ug9DCcduHt,negative,istana tdk paham pura bego lugu sindir amp brain drain medsos takabur dg hasil survei litbang kompas tingkat puas publik kerja prabowo gibran yg kontradiksi keluh masyarakat hasil survei,2
