,Unnamed: 0,full_text,label,score
2662,3292,Nah berdasarkan Buku Ekonomi Kita Edisi Maret 2025 yang diluncurkan oleh Presiden Prabowo Subianto @prabowo bahwa kinerja ekonomi 2024 dan awal 2025 tercatat stabil merata dan resilien. Ini nih beberapa pencapaian Indonesia di awal 2025 check this out! https://t.co/fnqYi0ubZn,positive,0.9788830876350403
2663,3293,Nah berdasarkan Buku Ekonomi Kita Edisi Maret 2025 yang diluncurkan oleh Presiden Prabowo Subianto @prabowo bahwa kinerja ekonomi 2024 dan awal 2025 tercatat stabil merata dan resilien. Ini nih beberapa pencapaian Indonesia di awal 2025 check this out! https://t.co/nFiyiqD9Vg,positive,0.9285237789154053
2669,3658,Tapi karena sudah terpilih jadi Presiden maka saya akan mendukung Prabowo Pilpres 2029? Saya akan melihat kinerja Prabowo 5 tahun kedepan. Jika bagus saya akan kasih mandat sebagai rakyat kepada Prabowo untuk melanjutkan kepemimpinan.,negative,0.9934397339820862
2677,3666,Pemerintah Sita 1 2 Ton Narkoba di 100 Hari Kinerja Prabowo Bukti Implementasi Asta Cita #KerjaNyata100Hari #PrabowoGibran https://t.co/qO2NWEXjqo,positive,0.9444306492805481
2680,3738,@shitlicious Saya curiga pak Prabowo kalau sudah disanjung jadi berkurang kewaspadaannya dan ibaratnya itu jd rahasia umum org2. Makanya org2 itu memilih utk selalu menyanjungnya walau kinerja mreka ga bagus supaya mereka selamat dr amukan Pak Prabowo,positive,0.940521776676178
2685,3743,@Nicho_Silalahi @prabowo Karena kinerja aparat nya buruk,neutral,0.9979695677757263
2686,3744,@tempodotco @prabowo Saran sebaiknya unt MANAGEMENT BUMN BUMD Ditangani olh para pakar dr BUMN DAN BUMD itu sendiri nmn di tingkat Komisaris wajib dr lini yg terkait dgn kekhususan skop kinerjanya. Agar tidak terjadi sbgmn di PERTAMINA. Auditor wajib Aktif memantau arus dana dan kinerja.,neutral,0.9967713952064514
2687,3745,@tempodotco Jangan lupa Presiden @prabowo unt diberikan pengetahuan otorisasi lini kinerja &amp; kewenangan tanda tangan dlm mata uang maupun kuantitas. Satu lg koordinasi dlm pengerjaan proyek penanaman bawah tanah terkait PAM TELKOM PLN agar tdk bongkar Jalan umum yg mengundang kemacetan,positive,0.8919803500175476
2691,3749,@tempodotco Pak Presiden @prabowo anda diketawain sama para pembantu anda yg hartanya berlimpah hasil dari korupsi coba tanya satu2v khususnya pembantu anda warisan dari @jokowi kalo anda berani baru anda tdk raja omon omon yg dinilai anies dg kinerja 11 dari 100,positive,0.8898451924324036
2694,3752,@BadiC_Logic Layak diapresiasi kinerja Menteri PKP ini.. Gak salah Prabowo mempercayainya ,neutral,0.9971374273300171
2695,3753,@yaniarsim @prabowo tampang seram mulut kasar kinerja gak jelas tapi bisa2nya ditakuti sungguh menganehkan.,negative,0.9740152359008789
2707,3943,79 3%masyarakat puas dengan kinerja presiden Prabowo https://t.co/dUADYJyl6C,negative,0.9948050379753113
2708,3944,@wietj4k @jokoanwar @jokowi Jadi dulu lu pemilih prabowo ya? Liat tuh kinerja pilihan lu 100 hari pertama kaya apa. GOBLOK lu,positive,0.9720495939254761
2722,3958,kedekatan dengan masyarakat hingga kesigapan dalam menyelesaikan berbagai persoalan. Responden kami tanyakan seputar kinerja menteri kedekatan dengan masyarakat sering turun kelapangan serta yang sangat terlihat mendukung visi Presiden Prabowo-Gibran ,negative,0.9809673428535461
2724,3960,Bila ingin rakyat senang maka mudahkan seluruh urusan petani mulai dari pupuk (hg dan ketersediaannya) jaminan hg gabah kering sawah ketercukupan air pertanian (pembangunan waduk) hg obat-2an pertanian terjamin aktifkan kinerja PPL Pertanian dll @prabowo,negative,0.9915708303451538
2730,3966,@hansssolo Ini salah 1 Mentri hasil retret kinerja nya sprti itu apakah @prabowo akan sgra meresuffle Mentri tsb kt liat aja dagelan kedepannya,positive,0.9166176319122314
2734,3970,@Adiprayitno_20 Laaahhh memang LULUS menjamin kinerja baik? menjamin tidak akan korupsi ?? Ini menteri mindsetmya masih rezim lama ..bukan misi Presiden Prabowo,neutral,0.9985255599021912
2738,3974,@prabowo Rakyat menunggu capaian kinerja dalam melaksanakan amanat konstitusi #UUD1945 Pasal 33 Ayat 3 #Danantara,neutral,0.9963650703430176
2749,3985,@tanyarlfes Real fakta kah kinerja seorang oknum ? @DivHumas_Polri @Divpropam ini masuk kolom berita @CNNIndonesia gk nih berita nya ? Kan kakian portal yg berimbang tuh kata si pemred @Opposite6888 @ARSIPAJA @prabowo,neutral,0.9956262111663818
2753,3989,@BennyHarmanID iya benar sekali..tapi cuma omon..omon karena prabowo belum bisa memaafkan pak anies yang ngasih nilai 11 untuk kinerja pak prabowo,negative,0.9915939569473267
2764,4000,Menteri-menteri pada kabinet Prabowo Subianto terlihat tidak kompeten berbanding terbalik dengan semakin kritisnya rakyat sipil. Rakyat benar-benar di buat marah dengan kinerja 100 hari pemerintahan Prabowo Subianto.,positive,0.881942093372345
2768,4004,@St_Palengah Puisinya bagus yg jelek kinerja prabowo.,negative,0.992314875125885
2809,4045,Jika Prabowo terus menunjukkan kemesraan dengan Jokowi dan mengabaikan tuntutan rakyat itu dapat menjadi sebab kejatuhannya. Bukan kinerja 100 hari tapi sikap melawan suara rakyat yg terang benderang ditunjukkan Prabowo yg jadi pelecut aksi massa.,positive,0.9587674140930176
2810,4046,@msaid_didu @prabowo Seperti anda misal ny tuk mempertanggung jawabkan kinerja anda harus dipecat krn gk becus,neutral,0.9955722093582153
2811,4047,@prabowo Pak berhentilah bikin kebijakan Yoyo bikin kebijakan diprotes ditarik lg ini juga berdampak investor luar wah plin2 nih satu lg komunikasi tim atas kebijakan bapak sgt buruk tmsk kinerja para menteri #IndonesiaGelap2025 #KaburDuluAja,neutral,0.9956064820289612
2814,4050,@Dahnilanzar @prabowo Jadi seperti ini bung. Jika terjadi adanya penurunan Kinerja Layanan Publik apa konsekuensi bagi Instansi tersebut?,neutral,0.9965482354164124
2848,4084,Kejari Rohil Rilis Capaian Kinerja tahun 2024 hingga Capaian Kinerja 100 Pemerintahan Prabowo-Gibran #Nusantara1News #Trending #Kejari #Rohil #PrabowoGibran https://t.co/tHCvftUI77,negative,0.982223391532898
2859,4095,Bagi yang sering turun ke pasar tradisional dan warung2 tradisional jelas dan nyata tingkat konsumsi masyarakat mengalami penurunan dalam 100 hari kinerja presiden @prabowo kurangi orasi yang terlalu panjang biar gak keluar Diksi Endasmu dan terkesan benar presiden omon-omon,negative,0.9694185853004456
2865,4101,Gw penasaran sih gimana temen temen gw yang hampir semua vote 02 kemaren mereka bilang penasaran sama kinerja prabowo yang nyalon berkali-kali tapi gk ke pilih sumpah dalem hati gw kesel banget pikiran mereka sependek itu kah Woyy liat bekingan nya siapa Mulyono woyy,negative,0.9783955812454224
2875,4111,Pak prabowo yg terhormat anda baru di lantik tapi kinerja anda sangat memalukan....,negative,0.9555429220199585
2884,4120,@kompascom Istana tdk paham atau pura2 bego/lugu terhadap sindiran #KaburAjaDulu &amp; Brain Drain di medsos mungkin takabur dg hasil survei Litbang Kompas Tingkat Kepuasan Publik Tinggi terhadap Kinerja Prabowo-Gibran yg kontradiksi: banyak keluhan di Masyarakat dan Hasil survei ini: https://t.co/M6DHUkHllE,negative,0.9832141399383545
2885,4121,@KompasTV Istana tdk paham atau pura2 bego/lugu terhadap sindiran #KaburAjaDulu &amp; Brain Drain di medsos mungkin takabur dg hasil survei Litbang Kompas Tingkat Kepuasan Publik Tinggi terhadap Kinerja Prabowo-Gibran yg kontradiksi: banyak keluhan di Masyarakat dan Hasil survei ini: https://t.co/NBq8CVMIek,negative,0.994096040725708
2886,4122,Kinerja 100 hari kerja 100 hari pemerintahan prabowo-gibran https://t.co/RArOuz7Con,negative,0.9893510937690735
2889,4125,@kompascom Istana tdk paham atau pura2 bego/lugu terhadap sindiran #KaburAjaDulu &amp; Brain Drain di medsos mungkin takabur dg hasil survei Litbang Kompas Tingkat Kepuasan Publik Tinggi @ Kinerja Prabowo-Gibran yg kontradiksi: banyak keluhan di Masyarakat dan Hasil survei ini: https://t.co/1GutZEbUTV,negative,0.9676381349563599
2893,4129,@detikcom Istana tdk paham atau pura2 bego/lugu terhadap sindiran #KaburAjaDulu di medsos mungkin takabur dg hasil survei Litbang Kompas Tingkat Kepuasan Publik Tinggi terhadap Kinerja Prabowo-Gibran yg tdk sesuai fakta di Lapangan banyak keluhan dan Kontradiksi dg Hasil survei ini: https://t.co/Ogz5aAZUch,negative,0.9764654636383057
2897,4133,@Bambangmulyonoo Semoga pihak berwenang sebagai pembantunya bapak prabowo dan bapak gibran bisa mengEVALUASI kembali kinerja satpol PP &amp; jumlahnya yg over disetiap daerah khususnya daerah pelosok.Diduga sebagian satpol pp makan gaji buta sehingga tiap pekerjaannya yg tdk profesional ditampakkan. https://t.co/jpZQTndwsB,negative,0.9960928559303284
2898,4134,@mulanbilqis Semoga pihak berwenang sebagai pembantunya bapak prabowo dan bapak gibran bisa mengEVALUASI kembali kinerja satpol PP &amp; jumlahnya yg over disetiap daerah khususnya daerah pelosok.Diduga sebagian satpol pp makan gaji buta sehingga tiap pekerjaannya yg tdk profesional ditampakkan. https://t.co/qcGoqlSoZP,negative,0.9927108287811279
2905,4141,@Boediantar4 sebagai warga negara yang baik kita harus mendukung kinerja Presiden Prabowo untuk membuat Indonesia Maju,positive,0.9568556547164917
2913,4149,@bukangondesyk @mas_veel Bakalan itu brrti belum terjadi kan? Klo prabowo kan koalisinya gemuk yg brrti emang sudah pasti isi kabinetnya gemuk org2 partai koalisinya buat bagi2 jabatan. Lu lihat kinerja mentri prabowo skrng gimana? Lu hitung itu mentri wamen stafsus utusan khusus kepala badan,positive,0.8917701244354248
2919,4155,80 9% rakyat Puas dengan kinerja Prabowo-Gibran https://t.co/1Z1dTgTZIA,negative,0.9914941787719727
2920,4156,80 9% rakyat Puas dengan kinerja Prabowo-Gibran https://t.co/sbzmq8XKss,negative,0.9911200404167175
2940,4176,@rmol_id Kinerja 100 Hari @prabowo Sangat Buruk kog sudah PROMO yang Tingkat Keberhasilan 5 Tahun 11/100.,neutral,0.9973228573799133
2953,4189,@AdindaZahrany07 Kalau bapak @prabowo mengharapkan hasil dari kinerja kabinet bapak berarti bapak harus berani ganti menteri dalam kabinet yang tidak memberikan hasil kerja yang baik. Ditunggu langkah beraninya kalau begitu pak.,negative,0.969455897808075
2954,4190,Kader PDI-P lupa bahwa survey sekarang itu pada kinerja presiden @prabowo Namanya kinerja presiden tentu didukung pembantunya yaitu para Mentri. Bagaimana mungkin survey itu lalu dikorelasikan dgn @jokowi yg kini dah jadi warga biasa ? Kelewat benci jadi hilang akal sehat.,positive,0.9744988679885864
2965,4201,@detikcom Abis ini keluar hasil survei kepuasan terhadap kinerja Presiden Prabowo,negative,0.9503584504127502
2972,4208,Kesimpulan Kinerja Kabinet Prabowo dalam 120 hari pertama menunjukkan tantangan besar dalam mewujudkan janji pertumbuhan ekonomi 8% serta kesejahteraan rakyat. Kabinet yang buncit minimnya kebijakan ekonomi yang signifikan serta tekanan inflasi menjadi salah dua indikator,positive,0.8300909996032715
2978,4214,Ketika kinerja buruk blngnya baru juga kerja udah dikritik. Ketika baru 100 hari kiherja buruk bpk udah ngimpi lagi mo nyapres 2029. Pak @prabowo sehat pak? karna kerja bapak baru 100 hr jalan bapak sudah termiring-miring tu,positive,0.9247391223907471
2998,4234,@prabowo Kami belom merasakan kinerja Bpk Presiden kami masih sulit cari pekerjaan dari 5 tahun lalu selepas pekerja Outsourcing. Sampai kapan outsourcing di adopted,negative,0.9537712335586548
3015,4251,@Ndrewstjan Bang enlight gue lagi dong poin 1 100 hari lebih kinerja Presiden skrg kinerja yg dikritik skrg diapain bang? 1 case aja deh tentang IKN itu gimana nasibnya sama pak Prabowo?,negative,0.9980820417404175
3016,4252,@detikcom Siapa yg mau pilih kl ga ada kinerja ny pling cawe2 lg garang di awal tp cepat loyo @prabowo,negative,0.9713817238807678
3019,4255,@PastiNgibul @dokter_kampung @prabowo Selama ini juga di puter ko penempatan danadi bank tapi minta bunganya membebani kinerja bank orgil pokonya,negative,0.9933195114135742
3021,4257,@FayaAtika @prabowo Efisiensi tu artinya motong dana yg ga penting. Lah tiap meeting aja lu pda bentukannya begini. Full makanan minuman yg mahal2 demen bgt ngebangun bangunan yg mewah. Emng klo bangunannya mewah makanan mewah ide &amp; kinerja yg dihasilin jd auto solutif gt??,neutral,0.9979777932167053
3024,4260,@bitxt Ndut klo butuh saran agenda kinerja kedepannya disini banyak capcus @prabowo @Gerindra,negative,0.9966795444488525
3026,4262,Temen gue kaum 58% she said semisal presidennya bukan prabowo jg emng yakin gabakalan kaya gini? then she said lagian ga cuma gue doang yg pilih dia berati banyak yang percaya dong sama kinerja dia fvck u just hiding your guilty,neutral,0.9978995323181152
3039,4275,@H4T14K4LN4L42 @prabowo @ListyoSigitP @DPR_RI Ya intinya kami masyarakat sudah tidak percaya lagi sama kinerja polri... Lebih baik damkar... Ada kendala apapun.. Di telpon langsung otw... Seorang warga kemalingan lapor polisi di pintain Uang buat bensin... Apakah itu yang namanya melayani masyarakat....,positive,0.9671521782875061
3043,4279,Tunjungan Kinerja Dosen ASN https://t.co/iFIhhankOW @tukin_dosenASN @prabowo @gibran_tweet @hetifah .,positive,0.840759813785553
3050,4286,@RajaJuliAntoni Pak Raja dak perlu juga anda nge-tweet beginian. Anda sudah jadi wakil menteri yang dinilai itu kerja anda kinerja anda. Anda akan melayani orang yang suka dan benci Prabowo Jokowi jadi kurang2in ngetweet beginian.,positive,0.8976311087608337
3051,4287,@prabowo @RTErdogan Pak Prabowo tolong agar penunjukan kepala sekolah jgn lagi KKN yah berbasis kinerja dan kelayakan,positive,0.9364365339279175
3054,4290,@CNNIndonesia Yg dimaksud efisiensi Pak @prabowo itu bukan nurunkan gaji atau hak karyawan tapi sepertinya itu program2 yg tak begitu penting untuk dipangkas. Contoh misalnya program yg tidak langsung berpengaruh terhadap kinerja RRI itu dihilangkan. Kayak ada upaya MONSTERISASI EFISIENSI,neutral,0.9959218502044678
3059,4295,@msaid_didu Ihsg menurut laporan banyaknya dana asing ditarik akibat kinerja perbankan besar yang buruk serta kebijakan donal trump terkait tarif baru perdagangan serta faktor inflasi usa...hampir tidak ada kaitan dengan pidato @prabowo..fitnahmu kebablasan,neutral,0.9969007968902588
3061,4297,@kompascom Cost Stating Sebaiknya Diikuti Pembersihan dg Perumahan Pegawai Terindikasi Habit Fraud dn Kinerja Buruk. *Menuju Indonesia Emas 🇮🇩 @KemenkeuRI @kempanrb @bpkri @KemenBUMN @IPPM @undip @univ_indonesia @UGMYogyakarta @Unair_Official @prabowo @gibran_tweet,neutral,0.9974126219749451
3062,4298,Kinerja Prabowo A plus.Itu nilai Prabowo sendiri.Jika dgn Gibran nilai bisa AAA ( kayak ukuran batery).,neutral,0.9973536729812622
3066,4302,Kenyataanya .. bualan Mulyono selama 10th. Semakin menampar mulutnya sendiri .jikau lah p.prabowo ingin memberantas KKN .yg di berantas ya semua kinerja Mulyono selama10th .itu terbuktikan..,negative,0.9611467123031616
3071,4307,@vanc1Bozz @prabowo @bang_dasco Luar biasa kinerja pemerintah,neutral,0.9975025057792664
3075,4311,@BudiSan75825121 @Catatan_ali7 @NenkMonica @prabowo Jaman Soeharto kinerja para menterinya seperti iphone sekarang seperti hp china low end pula..,neutral,0.9955541491508484
3079,4315,@kumparan Bukan opsi terbaik bagi Prabowo ditengah banyaknya pihak yang wajib diakomodir kinerja saat Pilpres. Prabowo orang yang setia tapi suka curhat juga biar belio menunggu musuh melangkah salah dahulu lalu ditindak seperti si Bahlil,positive,0.9895495176315308
3080,4316,Efisiensi dalam pengelolaan banggar adalah jalan Prabowo dalam mengoptimalkan kinerja APBN #AnggaranBijakUntukRakyat,negative,0.9591106176376343
3087,4323,Kinerja Penegakan Hukum Pemerintahan Prabowo Perkara Lama Harus Diselesaikan https://t.co/2CcVYmrjeU,negative,0.976571798324585
3092,4328,@ARSIPAJA Kan memang harusnya pisah kalau Pak Prabowo masih terus mau gandeng renteng dengan si Mulyono nanti Bapak yang rugi rakyat yg saat ini antusias mendukung bisa berubah haluan bukan karena kinerja Bapak tapi effect buruk dari perilaku masa lalu dari si Mulyono ,positive,0.9260210394859314
3098,4334,@DrEvaChaniago Semua Titipan @jokowi di Pemerintahan @prabowo @psd08 akan membawa Duri yg dapat Membunuh kinerja dan Cita2 Pak @prabowo utk Memajukan Indonesia. Tahun Pertama harus ada gebrakan pecat semua titipan dan lanjutkan pembangunan berkesinambungan dgn Team yg Qualified.,neutral,0.9951981902122498
3102,4338,@TheEagle_BEN @prabowo Pemimpin harus nya tidak ada kompromi dgn pemimpin sebelum nya dan menyeliki kinerja pemimpin sebelum nya ada tdak nya kesalahan yg merugikan negara dan rakyat bukan saling melindungi keburukan masing2.,positive,0.9942670464515686
3120,4356,@mtenju Salut untuk Prabowo-Gibran kinerja mereka bikin bahagia,negative,0.9945856928825378
3122,4358,@mtenju Publik puas kinerja Prabowo-Gibran beneran on point!,negative,0.9948275685310364
3125,4361,@mtenju Kinerja 100 hari Prabowo-Gibran bikin banyak yang angkat jempol,negative,0.995808482170105
3126,4362,@mtenju Kinerja nyata selama 100 hari bikin Prabowo-Gibran disukai publik,negative,0.9544792771339417
3127,4363,@mtenju Prabowo-Gibran sukses pikat hati masyarakat dengan kinerja top,negative,0.9981777667999268
3140,4376,@jijirnyinyir @madHink KLO Prabowo beneran berkelanjutan..maka pembangunan diteruskan...ikn..tol..dll di lanjutin..tp anggaran PU di pangkas...tol di stop..ikn masih abu abu..zaman Jokowi efisiensi tp g seperti saat ini..dosen gak di kasih tunjangan kinerja... Intinya keberlanjutan cm mentrinya.,positive,0.892808198928833
3148,4384,@__AnakKolong @prabowo Survey kompas yg bilang kepuasan rakyat 80% pada 100 hr kinerja prabowo gibran juga termasuk kerjaan pers modal besar berarti ,negative,0.9847918748855591
3171,4407,Kebijakan efisiensi angggaran ini saya rasa tidak akan lama.... Setelah kinerja ASN merosot dan pengusaha hotel teriak pasti akan dilepas lagi... Sekarang skrg itung2an utk MBG ... Harusnya MBG hanya utk SD dan sekolah daerah miskin... @prabowo @Gerindra https://t.co/Ouo8aFx1W2,negative,0.9790893197059631
3175,4411,Kondisi Umum Kinerja Program dan Tingkat Kepuasan' Tercatat sebanyak 81 4 persen responden menyatakan sangat puas atau cukup puas dengan kinerja pemerintahan Presiden Prabowo Subianto. #KerjaNyata100Hari #PrabowoGibran https://t.co/h0iWYfDSDp,positive,0.902488112449646
3176,4412,83 4 Persen Publik Puas dengan Kinerja 100 Hari Prabowo #KerjaNyata100Hari #PrabowoGibran https://t.co/NbgzWYeFs7,negative,0.9705614447593689
3186,4422,@kalullaf @prabu170814 @Catatan_ali7 @prabowo parcok soalnya ketawa banget gue mah. padahal kinerja aja masih kalah sama damkar,neutral,0.9975115060806274
3193,4429,Copot dan pecat menteri yang menghambat kinerja dari Pemerintahan Presiden @prabowo bang @bang_dasco ‼️,neutral,0.9969789981842041
3201,4437,Survei Penilaian Publik terhadap Kinerja Prabowo-Gibran Tinggi https://t.co/cSUorwfd6t,negative,0.9633780717849731
